datetime,Carga [TSS/d],Solidos a quemado [%],Temperatura LN a boquillas [°C],Primario,Secundario,Secundario Alto,Terciario,Cuaternario,Control APC Flujo aire a anillo cuaternario,Aire de combustión/ carga de licor [Nm3/kg DS],Temperatura de gases de salida [°C],gen_vap_licor [ton/kg DS],Temperatura de salida vapor [°C],Atemperacion [°C],Soiling_rate_point,Diff_Press_SC [kPa],Diff_Press_BG [kPa],Diff_Press_ECO1 [kPa],Diff_Press_ECO2 [kPa],heat_coef_SH1 [kJ/m2C],heat_coef_SH2 [kJ/m2C],heat_coef_SH3 [kJ/m2C],heat_coef_SH4 [kJ/m2C],reduction_ins [%],alcali_lv_ins [g/L],sulfidez_ins [%],reduction_lab [%],alcali_lv_lab [g/L],sulfidez_lab [%],NOx [mg/Nm³],Material particulado [mg/Nm³],SO2 [mg/Nm³],TRS [mg/Nm³],O2_cont_left [%],O2_cont_center [%],O2_cont_right [%],CO_cont_left_wall [%],CO_cont_center [%],CO_cont_right_wall [%]
2025-02-06 18:10:00,4809.48095703125,79.70870971679688,140.0298309326172,0.2570125549608141,0.309058352466036,0.2617764312958788,0.11943790298665084,0.05271475829062024,7.0,3.4032014071936567,134.55939483642578,-0.00897886324673891,361.3458557128906,312.42760848999023,-40746.492978212314,-0.08484859019517899,0.25453243404626846,0.8806368708610535,0.4461364895105362,0.9152092337608337,0.9653926491737366,0.51668781042099,22.45794677734375,84.0063247680664,170.9607391357422,27.889972686767578,85.41000366210938,165.27999877929688,26.825769424438477,229.49693298339844,0.8256732225418091,0.8851289749145508,0.7715548872947693,3.658024787902832,4.413887023925781,5.671929836273193,4.211490154266357,3.2959487438201904,3.358736991882324
2025-02-06 18:20:00,4808.74365234375,79.73495483398438,139.99728393554688,0.25797539247442114,0.31242289490790043,0.25663337322235247,0.12006223473720949,0.052906104658116446,7.0,3.388938181836736,134.75551223754883,-0.038817644119262695,360.87890625,304.56594467163086,-41410.22581762138,-0.1384413279592991,0.24354682862758636,0.885942667722702,0.44148631393909454,0.9285613894462585,0.9496545791625977,0.5016393661499023,19.71697235107422,84.0063247680664,170.9607391357422,27.889972686767578,85.41000366210938,165.27999877929688,26.825769424438477,225.6566925048828,0.781365156173706,0.8201122283935547,0.7648454308509827,3.876964807510376,4.462252616882324,5.514501571655273,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 18:30:00,4773.79931640625,79.73350524902344,140.0721435546875,0.2587971804730521,0.3130494537010221,0.25390399514389395,0.12014606982180312,0.054103300860228694,7.0,3.3981395225413054,134.90386962890625,0.0006679432117380202,361.97161865234375,304.14175033569336,-39991.40734190513,-0.10774054378271103,0.27332931756973267,0.8400229960680008,0.43151482939720154,0.8928892612457275,0.9509192705154419,0.5449240207672119,21.681835174560547,85.23316955566406,168.0126495361328,28.170743942260742,85.41000366210938,165.27999877929688,26.825769424438477,230.44081115722656,0.6634751558303833,0.5794926285743713,0.7034702301025391,3.6499128341674805,4.323410511016846,5.62351655960083,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 18:40:00,4801.5068359375,79.74533081054688,140.0591583251953,0.2614264533780801,0.316672387259753,0.25002787331534193,0.11914722261693791,0.052726063429887046,7.0,3.355398853468648,134.92487716674805,-0.02217883989214897,361.888671875,302.07986068725586,-40326.561073832105,-0.10228612273931503,0.23336417227983475,0.8295180350542068,0.4263002872467041,0.8922852277755737,0.9577038288116455,0.49717259407043457,21.903383255004883,84.818115234375,166.27920532226562,27.767900466918945,85.41000366210938,165.27999877929688,26.825769424438477,235.36538696289062,0.7263126373291016,0.6705752015113831,0.7226937413215637,3.675370931625366,4.220217704772949,5.47114896774292,4.211490154266357,3.2959487438201904,2.95534086227417
2025-02-06 18:50:00,4829.81396484375,79.74922180175781,140.06671142578125,0.2625164398795788,0.3121288972282091,0.24714884104000598,0.12085508145179344,0.05735074040041266,7.0,3.31160719566244,135.04502868652344,-0.010510764084756374,361.3458557128906,297.71474838256836,-40879.69113870996,-0.10912279039621353,0.2408462017774582,0.8562420606613159,0.4223531186580658,0.9200337529182434,0.9435603022575378,0.5206611752510071,21.31235694885254,84.818115234375,166.27920532226562,27.767900466918945,85.41000366210938,165.27999877929688,26.825769424438477,240.14573669433594,0.33372482657432556,1.0974020957946777,0.7272709608078003,3.5990095138549805,4.250990867614746,5.372654438018799,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 19:00:00,4811.70703125,79.77798461914062,140.06781005859375,0.26297912457858386,0.3122540191244666,0.24651301605994433,0.12410883055248363,0.054145009684521614,7.0,3.326898478275033,135.0831298828125,-0.0455511249601841,362.8597717285156,292.25857162475586,-40514.66250009648,-0.06878506392240524,0.236710786819458,0.8372674435377121,0.4268597662448883,0.9247122406959534,0.9587227702140808,0.5250287055969238,22.085662841796875,85.10498809814453,166.34024047851562,28.317232131958008,85.41000366210938,165.27999877929688,26.825769424438477,225.70005798339844,0.6043249368667603,0.43747857213020325,0.7160966992378235,3.4043076038360596,4.05592679977417,5.145849704742432,4.211490154266357,3.2959487438201904,3.362844705581665
2025-02-06 19:10:00,4770.6806640625,79.78265380859375,140.17413330078125,0.2613642693655099,0.31040970710323984,0.24443696395625034,0.1283924661008197,0.05539659347418026,7.0,3.3722131178665586,134.99843215942383,-0.024972761049866676,361.4200439453125,265.63366317749023,-37044.96790258366,-0.1577143296599388,0.2606467604637146,0.8667252361774445,0.4370068460702896,0.9168354272842407,0.9676387906074524,0.5585896372795105,24.064069747924805,85.10498809814453,166.34024047851562,28.317232131958008,85.41000366210938,165.27999877929688,26.825769424438477,226.1671142578125,0.7176603078842163,0.6132526993751526,0.667865514755249,3.3680355548858643,4.095375061035156,5.273751258850098,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 19:20:00,4795.11279296875,79.80583190917969,140.19259643554688,0.25856478759265744,0.3083700920392618,0.24454852831896604,0.12894990061234493,0.059566691436769806,7.0,3.3790176194359267,134.71300506591797,0.0007919171475805342,360.6683349609375,295.28457260131836,-39166.89152564611,-0.039212755393236876,0.22878128290176392,0.8402349501848221,0.43082793056964874,0.901498556137085,0.9538301825523376,0.5030239224433899,21.185001373291016,85.06836700439453,166.8041229248047,28.176847457885742,85.41000366210938,165.27999877929688,26.825769424438477,228.24147033691406,0.7996463179588318,0.3981911838054657,0.7274071574211121,3.373034954071045,4.15748929977417,5.269634246826172,4.211490154266357,3.2959487438201904,2.9503369331359863
2025-02-06 19:30:00,4780.86376953125,79.80319213867188,140.2186279296875,0.2653979041391473,0.3087545610143736,0.2442679926945891,0.1260597282892574,0.05551981386263257,7.0,3.368233615863986,134.21543502807617,-0.05296904966235161,360.6683349609375,300.55651473999023,-38714.402541967516,-0.15381577983498573,0.2805019021034241,0.8457749933004379,0.4233790636062622,0.8989243507385254,0.9332040548324585,0.5760894417762756,21.64419937133789,85.06836700439453,166.8041229248047,28.176847457885742,85.41000366210938,165.27999877929688,26.825769424438477,236.78932189941406,0.41807904839515686,0.2526879906654358,0.7516130208969116,3.644761562347412,4.299027442932129,5.401712894439697,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 19:40:00,4792.69970703125,79.80728149414062,140.22622680664062,0.265533772348457,0.31136829895541135,0.24497308919742575,0.12371089469430487,0.05441394480440105,7.0,3.347380593592815,134.0432586669922,-0.05736148729920387,362.7340393066406,294.38845443725586,-39012.9871172421,-0.1335029974579811,0.21552742272615433,0.832315593957901,0.42779357731342316,0.9020617604255676,0.9549384117126465,0.49142494797706604,22.25760269165039,84.92493438720703,168.34225463867188,27.67634391784668,85.41000366210938,165.27999877929688,26.825769424438477,227.43199157714844,0.44824665784835815,0.5449240207672119,0.7434282302856445,3.599452495574951,4.226533889770508,5.338474750518799,4.211490154266357,3.2959487438201904,2.952634811401367
2025-02-06 19:50:00,4786.14013671875,79.8222885131836,140.23165893554688,0.26570567381677024,0.30929824089826025,0.24309078525913097,0.12304265836673388,0.05886264165910469,7.0,3.387459160820505,133.8326873779297,-0.0711996927857399,361.64837646484375,291.18008041381836,-38347.24886918426,-0.048037093598395586,0.2314087525010109,0.8136173039674759,0.4475637674331665,0.9005408883094788,0.9991819262504578,0.5104089379310608,22.58587074279785,84.8516845703125,168.95262145996094,27.45661163330078,85.41000366210938,165.27999877929688,26.825769424438477,224.9436492919922,0.4176953434944153,0.023612452670931816,0.7165706753730774,3.5206387042999268,4.168224811553955,5.266665458679199,4.211490154266357,3.2959487438201904,2.9519331455230713
2025-02-06 20:00:00,4782.388671875,79.8277816772461,140.24684143066406,0.26700437178063097,0.31039899026455975,0.24413935741757595,0.12257433263994447,0.055882947897288864,7.0,3.384799711200315,133.75537109375,-0.05769472196698189,362.27642822265625,295.08901596069336,-38964.181345155994,-0.06514296494424343,0.2767045199871063,0.8326256275177002,0.431927889585495,0.9287052154541016,0.9647668600082397,0.5803328156471252,21.474201202392578,84.8516845703125,168.95262145996094,27.45661163330078,85.41000366210938,165.27999877929688,26.825769424438477,227.88404846191406,0.3215973973274231,0.42483580112457275,0.7103438973426819,3.4127347469329834,4.160022735595703,5.318974494934082,4.211490154266357,3.2959487438201904,3.3622517585754395
2025-02-06 20:10:00,4805.84423828125,79.81581115722656,140.26092529296875,0.26589707983521754,0.3093322126169646,0.24284979058735634,0.12414641941015112,0.05777449755031039,7.0,3.354570185287709,133.88990783691406,-0.02867771126329899,361.51385498046875,281.83547592163086,-38720.11799115675,-0.07799981720745564,0.266055129468441,0.8339567929506302,0.43875831365585327,0.9087151288986206,0.9702224135398865,0.5472760796546936,23.767982482910156,84.26573181152344,166.63320922851562,26.907278060913086,85.41000366210938,165.27999877929688,26.825769424438477,208.74609375,0.8057506680488586,0.9950119256973267,0.658074140548706,3.4633543491363525,4.212069511413574,5.449734210968018,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 20:20:00,4798.4453125,79.82955932617188,140.28158569335938,0.26611464906802884,0.31024428448481745,0.2473034970031914,0.12160650368709816,0.05473106575686415,7.0,3.3587685884283,134.1809844970703,-0.02765996940433979,360.5948181152344,300.63528060913086,-38969.985763865625,-0.1186099722981453,0.24700888991355896,0.8491162806749344,0.437133327126503,0.901372492313385,0.9765222668647766,0.5011484026908875,22.09316635131836,84.26573181152344,166.63320922851562,26.907278060913086,85.41000366210938,165.27999877929688,26.825769424438477,220.42132568359375,0.41630297899246216,0.9278796315193176,0.7061827182769775,3.587571859359741,4.281525611877441,5.588621139526367,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 20:30:00,4782.85888671875,79.82079315185547,140.28372192382812,0.26489099782856657,0.3069036411745527,0.24579331499450535,0.1272938355965435,0.055118210405831876,7.0,3.3801123249733678,134.52775955200195,-0.022682981565594673,359.3192443847656,298.9801597595215,-38259.382459200395,-0.11257028207182884,0.2664298117160797,0.8311602473258972,0.42273642122745514,0.8916447758674622,0.9233156442642212,0.5570923686027527,20.84131622314453,84.7418212890625,165.22325134277344,27.90828514099121,85.41000366210938,165.27999877929688,26.825769424438477,217.9099578857422,0.29380297660827637,0.23435062170028687,0.7219196557998657,3.306969404220581,4.118069171905518,5.4194207191467285,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 20:40:00,4790.87109375,79.83252716064453,140.305419921875,0.2626477719848636,0.30736636878643103,0.24202074970006524,0.12859731109025582,0.059367798438384314,7.0,3.384594772605248,134.84360885620117,-0.052496567368507385,358.1839294433594,302.9371910095215,-38188.52627184796,-0.10608332604169846,0.24387448281049728,0.8555589467287064,0.43335607647895813,0.9028831124305725,0.9635500311851501,0.514248788356781,21.49212074279785,84.7418212890625,165.22325134277344,27.90828514099121,85.41000366210938,165.27999877929688,26.825769424438477,226.38400268554688,0.8561702370643616,0.29600000381469727,0.6993061900138855,3.5257139205932617,4.176070213317871,5.424360275268555,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 20:50:00,4797.1923828125,79.82254028320312,140.22622680664062,0.2644106339348583,0.3078111113337402,0.24505362959349508,0.12651029292037072,0.056214332217535704,7.0,3.3869543323426283,135.03885650634766,-0.03084610588848591,358.8612365722656,305.59426498413086,-38983.161467631406,-0.03877340303733945,0.23899191617965698,0.845645010471344,0.4442395865917206,0.9093980193138123,0.9814161062240601,0.519387423992157,20.693092346191406,84.7052001953125,165.96791076660156,27.719070434570312,85.41000366210938,165.27999877929688,26.825769424438477,222.2662353515625,0.40692850947380066,0.0,0.6581072807312012,3.5220658779144287,4.2309746742248535,5.43129825592041,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 21:00:00,4785.79833984375,79.82636260986328,140.23165893554688,0.2632680198573884,0.30793826760002996,0.24366401489501546,0.12739613049382512,0.05773356715374109,7.0,3.392543289471872,135.16302108764648,-0.040463924407958984,358.30950927734375,302.98803329467773,-39425.89841684549,-0.1449110470712185,0.24768728762865067,0.8576422035694122,0.4469992071390152,0.9124031066894531,0.9726309180259705,0.5218456387519836,20.155210494995117,84.0887222290039,167.0177459716797,26.504432678222656,85.41000366210938,165.27999877929688,26.825769424438477,216.60736083984375,0.8671759366989136,0.0,0.6766695380210876,3.469722270965576,4.241402626037598,5.484749794006348,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 21:10:00,4852.130859375,79.82254028320312,140.23489379882812,0.2640791835718934,0.3064743846244282,0.24076228124878638,0.124912200235169,0.06377195031972299,7.0,3.3647996834157112,135.24032974243164,-0.007603137753903866,359.2767333984375,305.04980087280273,-40788.39412781042,-0.104166429489851,0.2521645352244377,0.8681957572698593,0.433821901679039,0.9285761713981628,0.9365031719207764,0.49603208899497986,18.179983139038086,84.0887222290039,167.0177459716797,26.504432678222656,85.41000366210938,165.27999877929688,26.825769424438477,220.2323455810547,0.7064732909202576,0.23723116517066956,0.7160852551460266,3.5033881664276123,4.272062301635742,5.517858505249023,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 21:20:00,4939.72705078125,79.82401275634766,140.25552368164062,0.25871388911330245,0.30385449418756455,0.23643841793759687,0.12905518729047638,0.07193801147105977,7.0,3.333269685222083,135.27123260498047,0.006646018009632826,359.79144287109375,302.61034774780273,-41703.54535538743,-0.02749619772657752,0.2624151259660721,0.8693627268075943,0.4432646334171295,0.9063891768455505,0.9398190975189209,0.5418511629104614,21.555879592895508,83.40816497802734,167.8478546142578,27.44440269470215,85.41000366210938,165.27999877929688,26.825769424438477,220.19773864746094,0.5988253355026245,0.0,0.6848242282867432,3.3748576641082764,4.1670451164245605,5.463107109069824,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 21:30:00,4912.03125,79.83248901367188,140.28155517578125,0.2587052108685731,0.30104306193213287,0.2442123029599625,0.12769408278986932,0.06834534144946218,7.0,3.3767654449524054,135.24651718139648,-0.010348903946578503,359.90289306640625,299.81765365600586,-39396.25056636397,-0.13795650750398636,0.26819856464862823,0.8769786655902863,0.4518774449825287,0.9029339551925659,0.944550633430481,0.5536173582077026,20.693971633911133,83.40816497802734,167.8478546142578,27.44440269470215,85.41000366210938,165.27999877929688,26.825769424438477,223.35707092285156,0.32804468274116516,0.24772527813911438,0.7249060869216919,3.4778788089752197,4.268300533294678,5.595300197601318,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 21:40:00,4909.55859375,79.84068298339844,140.2251434326172,0.25782218401407525,0.30072031844862007,0.2357500751760289,0.13313332845768966,0.07257409390358613,7.0,3.405738744826339,135.18146514892578,-0.0366857647895813,359.4873046875,297.23778915405273,-39582.40671195145,-0.043155045714229345,0.23777244985103607,0.8514956086874008,0.44533011317253113,0.8996438980102539,0.9317072629928589,0.5074928998947144,22.981306076049805,82.99311065673828,167.49383544921875,27.42609214782715,85.41000366210938,165.27999877929688,26.825769424438477,214.25918579101562,0.7006613612174988,0.0,0.6540654897689819,3.313530921936035,4.222146034240723,5.7233500480651855,4.211490154266357,3.2959487438201904,2.9523539543151855
2025-02-06 21:50:00,4902.86279296875,79.82955932617188,140.22406005859375,0.25522345384983924,0.29603310296344354,0.23753939510076516,0.13633040699664023,0.07487364108931181,7.0,3.4745745302315107,135.11944198608398,-0.05215795710682869,356.96038818359375,297.5224266052246,-40102.32264119217,-0.151353120803833,0.26590849459171295,0.874070480465889,0.44688406586647034,0.8820014595985413,0.9375483393669128,0.5202479958534241,21.63620376586914,82.99311065673828,167.49383544921875,27.42609214782715,85.41000366210938,165.27999877929688,26.825769424438477,215.80186462402344,0.6285291314125061,0.0,0.6587876081466675,3.2655725479125977,4.091287612915039,5.901134490966797,4.211490154266357,5.357183456420898,2.9523236751556396
2025-02-06 22:00:00,4931.9345703125,79.83810424804688,140.23056030273438,0.25499007878218416,0.29577692684530826,0.23820033300135157,0.1359709992044247,0.07506166216673124,7.0,3.4519477527181057,135.1194076538086,-0.037122804671525955,356.4891662597656,287.02978134155273,-41167.221957551534,-0.09930184856057167,0.2560016140341759,0.8870035856962204,0.47233791649341583,0.8944498300552368,0.9612532258033752,0.5292292833328247,31.27474021911621,85.05005645751953,166.50503540039062,27.981529235839844,85.41000366210938,165.27999877929688,26.825769424438477,216.1622772216797,0.3774362802505493,0.0,0.6626685261726379,3.4376237392425537,4.353883743286133,5.925298690795898,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 22:10:00,4895.34130859375,79.83929443359375,140.2262420654297,0.25744137898708613,0.29789087330575653,0.23537703212082625,0.13706529294007228,0.0722254226462588,7.0,3.4254333412147773,135.1814193725586,-0.030817031860351562,357.9735412597656,284.005428314209,-40217.32227695343,-0.08536501973867416,0.26647552847862244,0.8755513429641724,0.46562689542770386,0.9050515294075012,0.9617562294006348,0.5293985605239868,19.80076026916504,85.05005645751953,166.50503540039062,27.981529235839844,85.41000366210938,165.27999877929688,26.825769424438477,212.92730712890625,0.43151623010635376,0.011862333863973618,0.6593058705329895,3.4129559993743896,4.4075212478637695,6.001280307769775,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 22:20:00,4854.54541015625,79.85366821289062,140.23599243164062,0.25647667140570674,0.29753565154346223,0.23889047645061942,0.13609690912486314,0.0710002914753485,7.0,3.445601123212389,135.17129135131836,-0.02844250574707985,356.53924560546875,302.74648666381836,-40362.39751263197,-0.17114679515361786,0.25281190872192383,0.8968535661697388,0.4599485844373703,0.9124016165733337,0.9485599994659424,0.5081592798233032,19.88267707824707,85.05005645751953,166.50503540039062,27.981529235839844,85.41000366210938,165.27999877929688,26.825769424438477,218.85235595703125,0.4650765657424927,0.017458956688642502,0.6853113770484924,3.6143200397491455,4.502092361450195,6.17197847366333,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 22:30:00,4879.669921875,79.84542846679688,140.26744079589844,0.25534750362569353,0.29634257882736054,0.2373947018533038,0.13929464482115525,0.07162057087248684,7.0,3.447038759145386,135.20243072509766,-0.0014920422108843923,357.05487060546875,298.70034408569336,-39968.10795359631,-0.06379687786102295,0.27249085903167725,0.872831255197525,0.43850237131118774,0.8865231871604919,0.9302220344543457,0.5260819792747498,20.7800350189209,82.31559753417969,169.00144958496094,26.180936813354492,85.41000366210938,165.27999877929688,26.825769424438477,218.7977752685547,0.7118540406227112,0.16618381440639496,0.6463488936424255,3.460587501525879,4.463746070861816,6.246358394622803,4.211490154266357,6.350388050079346,2.1057450771331787
2025-02-06 22:40:00,4894.671875,79.84574890136719,140.29025268554688,0.2573075091854662,0.2983753014276098,0.23250663240925956,0.13898785901831953,0.07282269795934487,7.0,3.4572462422019403,135.24032974243164,-0.10807260870933533,358.098876953125,296.55004501342773,-40595.99580818023,-0.14361346140503883,0.26650992035865784,0.8616571873426437,0.4398369938135147,0.8906633257865906,0.920000433921814,0.5553725957870483,20.99213409423828,82.31559753417969,169.00144958496094,26.180936813354492,85.41000366210938,165.27999877929688,26.825769424438477,223.79232788085938,0.5202816724777222,0.4012402296066284,0.7278099656105042,3.4977993965148926,4.482353210449219,6.119556427001953,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 22:50:00,4899.49072265625,79.84391784667969,140.33255004882812,0.2547547253485653,0.2968418229676428,0.23508413824301438,0.1402392160332469,0.0730800974075306,7.0,3.459197112298522,135.33531951904297,-0.04333740472793579,357.6379089355469,296.27038192749023,-39622.96998735713,-0.09839914739131927,0.2738046646118164,0.8746105134487152,0.4495113790035248,0.8727496862411499,0.9421564340591431,0.5343819260597229,20.335580825805664,82.15385437011719,168.2018585205078,26.077173233032227,85.41000366210938,165.27999877929688,26.825769424438477,228.31996154785156,0.5672426223754883,0.19281107187271118,0.7392532825469971,3.353980541229248,4.355334281921387,6.099769592285156,4.211490154266357,10.528724670410156,2.1057450771331787
2025-02-06 23:00:00,4915.7607421875,79.85366821289062,140.26202392578125,0.2525017821961645,0.2937058700169334,0.23314202483822513,0.14280257820213865,0.07784774474653838,7.0,3.474794584850347,135.33000564575195,-0.02678941749036312,359.029541015625,277.247615814209,-38501.61648167512,-0.09851028025150299,0.2788955718278885,0.8883880972862244,0.47937488555908203,0.8923808932304382,0.9699237942695618,0.5567290782928467,20.267078399658203,81.92786407470703,167.0354766845703,27.70075798034668,85.27999877929688,162.9600067138672,24.933622360229492,233.58384704589844,0.45023617148399353,0.7410386800765991,0.7160252332687378,3.3940463066101074,4.365936279296875,5.90664005279541,4.211490154266357,9.271239280700684,2.1057450771331787
2025-02-06 23:10:00,4882.26318359375,79.83805084228516,140.31195068359375,0.2540993403799932,0.2952017101232505,0.23319538865881143,0.14237555063770296,0.07512801020024192,7.0,3.4815223431386038,135.44632720947266,-0.05090305209159851,357.3331604003906,301.33681869506836,-40942.626424524955,-0.13982237502932549,0.26798003911972046,0.9059388637542725,0.4974339157342911,0.910347044467926,1.0142475366592407,0.5271867513656616,20.3314266204834,81.77542114257812,166.24867248535156,27.70075798034668,85.27999877929688,162.9600067138672,24.933622360229492,229.25375366210938,0.5075341463088989,0.2703826129436493,0.6664507389068604,3.497626543045044,4.372311592102051,5.795425891876221,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 23:20:00,4889.79248046875,79.83836364746094,140.2772674560547,0.2528896504673452,0.2928434845773268,0.23374600412285457,0.14336030782916528,0.07716055300330818,7.0,3.4795028999794795,135.52986907958984,-0.008062164299190044,359.6978759765625,296.4169578552246,-38861.2451686832,-0.0907257292419672,0.2896708846092224,0.8857695013284683,0.46658608317375183,0.897116482257843,0.941942036151886,0.5499771237373352,20.781957626342773,84.57091522216797,165.3880615234375,27.383365631103516,85.27999877929688,162.9600067138672,24.933622360229492,235.41986083984375,0.7109370231628418,0.0,0.7882593870162964,3.4458796977996826,4.503783702850342,6.056544780731201,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 23:30:00,4907.47021484375,79.84012603759766,140.26853942871094,0.2555853544777264,0.29643939900096544,0.23587562448984367,0.13907182071578053,0.07302780131568397,7.0,3.42123255148824,135.61841201782227,0.006493640132248402,358.30963134765625,292.331844329834,-40297.10860924397,-0.08344586193561554,0.27206951379776,0.8769938051700592,0.4708217680454254,0.885090708732605,0.9608272910118103,0.5163875818252563,20.668441772460938,84.57091522216797,165.3880615234375,27.383365631103516,85.27999877929688,162.9600067138672,24.933622360229492,223.38729858398438,0.7051048874855042,0.0,0.7329400777816772,3.777540922164917,4.53421688079834,5.918421268463135,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 23:40:00,4922.58544921875,79.84359741210938,140.29025268554688,0.2549630021808776,0.29635856753045897,0.23296216658756125,0.13925650651827973,0.0764597571828225,7.0,3.42808639415144,135.61841583251953,-0.03444767743349075,361.42010498046875,294.08910751342773,-41014.7903346924,-0.07248031720519066,0.2786262333393097,0.8433847427368164,0.46465232968330383,0.8836098909378052,0.9558818340301514,0.5316876769065857,21.341129302978516,83.32575988769531,166.16932678222656,25.375247955322266,85.27999877929688,162.9600067138672,24.933622360229492,226.7485809326172,0.6754134893417358,0.0,0.754408061504364,3.553591012954712,4.344581604003906,5.562876224517822,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-06 23:50:00,4896.31396484375,79.85511779785156,140.31195068359375,0.25669783107546174,0.29789041663900423,0.2361975065846381,0.13675151177010123,0.07246273393079475,7.0,3.434141697292816,135.50354766845703,-0.050196126103401184,363.2375793457031,287.6950035095215,-39881.36317990586,-0.049846712965518236,0.26019585877656937,0.850461021065712,0.4772876799106598,0.8918406963348389,0.9942348003387451,0.544691264629364,23.953248977661133,83.32575988769531,166.16932678222656,25.375247955322266,85.27999877929688,162.9600067138672,24.933622360229492,231.8035125732422,0.2857942283153534,0.10569871962070465,0.7844004034996033,3.6117560863494873,4.405141353607178,5.561984062194824,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-07 00:00:00,4883.9287109375,79.86771392822266,140.34017944335938,0.2575564856468907,0.2980652525779572,0.2372325935878981,0.13452030920060395,0.07262535898665003,7.0,3.4330352312711314,135.47887420654297,-0.010928546078503132,362.6492614746094,288.05691146850586,-39955.797341509686,-0.054664972238242626,0.2807491570711136,0.8788167536258698,0.4618949890136719,0.9039742350578308,0.9510423541069031,0.5616194605827332,24.883607864379883,84.775390625,166.45620727539062,27.535959243774414,85.27999877929688,162.9600067138672,24.933622360229492,233.1421661376953,0.49163830280303955,0.0,0.7696176171302795,3.56076979637146,4.306175708770752,5.337805271148682,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-07 00:10:00,4881.69287109375,79.87474060058594,140.27938842773438,0.25700864734549894,0.2987397188996898,0.2395626970031975,0.1353720659717571,0.06931687077985663,7.0,3.4110508026990596,135.46199798583984,-0.037458840757608414,364.55023193359375,289.231258392334,-39742.424443013086,-0.1369200386106968,0.26281704008579254,0.8854393512010574,0.4658367335796356,0.8988062739372253,0.957550585269928,0.5470723509788513,42.59146499633789,84.775390625,166.45620727539062,27.535959243774414,85.27999877929688,162.9600067138672,24.933622360229492,234.6003875732422,0.5924723148345947,0.2622089684009552,0.7359349727630615,3.53104567527771,4.285205364227295,5.2560553550720215,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-07 00:20:00,4900.89111328125,79.86923217773438,140.30108642578125,0.2580951770097668,0.2991936924917727,0.2373394253893555,0.13277933216411533,0.07259237294498964,7.0,3.40922211885494,135.30899810791016,-0.006191327702254057,363.3631896972656,285.50271224975586,-39853.52902547125,-0.1276727132499218,0.28550656139850616,0.8793769180774689,0.45475225150585175,0.89307701587677,0.9267116189002991,0.5743818283081055,22.94390296936035,83.65231323242188,167.65863037109375,27.68244743347168,85.27999877929688,162.9600067138672,24.933622360229492,232.03366088867188,0.7875712513923645,0.09482407569885254,0.8108314871788025,3.5875818729400635,4.312931060791016,5.282635688781738,4.211490154266357,3.2959487438201904,2.1057450771331787
2025-02-07 00:30:00,4945.29052734375,79.86772918701172,140.32388305664062,0.2569752304523457,0.2987883627147907,0.23701247973741954,0.12986796870667439,0.07735595838876966,7.0,3.3950474824384584,135.0720977783203,-0.031033627688884735,363.87274169921875,277.46474838256836,-40167.750913075004,-0.0739695392549038,0.2757803797721863,0.8729456812143326,0.45523592829704285,0.8983728289604187,0.9434083700180054,0.5322842001914978,23.77948570251465,83.37153625488281,166.57827758789062,27.352848052978516,85.27999877929688,162.9600067138672,24.933622360229492,234.83917236328125,0.7031506299972534,0.22699517011642456,0.7696200609207153,3.4193274974823,4.173429489135742,5.173837184906006,4.211490154266357,3.2959487438201904,2.1057450771331787
